num_factura,fecha_venta,producto,vendedor,cliente,cantidad
2084,2023-08-23,2,44,113,2
2084,2023-08-23,16,44,113,2
2085,2025-03-15,54,29,39,3
2085,2025-03-15,57,29,39,1
2085,2025-03-15,3,29,39,2
2085,2025-03-15,59,29,39,4
2086,2023-06-05,26,5,44,2
2087,2022-05-07,31,17,65,4
2087,2022-05-07,42,17,65,1
2087,2022-05-07,41,17,65,4
2087,2022-05-07,58,17,65,1
2088,2023-05-31,18,1,120,4
2088,2023-05-31,33,1,120,2
2089,2023-12-11,13,42,71,1
2090,2024-08-14,36,11,113,2
2090,2024-08-14,24,11,113,3
2090,2024-08-14,7,11,113,1
2090,2024-08-14,11,11,113,2
2090,2024-08-14,1,11,113,1
2091,2024-09-06,49,30,37,2
2091,2024-09-06,23,30,37,4
2091,2024-09-06,19,30,37,3
2091,2024-09-06,27,30,37,3
2092,2022-06-04,57,5,80,2
2092,2022-06-04,3,5,80,1
2092,2022-06-04,7,5,80,2
2092,2022-06-04,5,5,80,1
2093,2023-06-21,59,21,63,2
2093,2023-06-21,15,21,63,1
2094,2022-03-25,42,50,113,3
2094,2022-03-25,37,50,113,4
2094,2022-03-25,19,50,113,2
2095,2025-06-11,21,13,22,2
2096,2022-05-26,6,46,10,4
2096,2022-05-26,18,46,10,4
2096,2022-05-26,47,46,10,1
2096,2022-05-26,50,46,10,1
2097,2022-09-21,19,17,106,2
2097,2022-09-21,1,17,106,2
2097,2022-09-21,21,17,106,2
2097,2022-09-21,13,17,106,4
2097,2022-09-21,40,17,106,1
2098,2025-10-28,36,42,71,2
2098,2025-10-28,29,42,71,4
2098,2025-10-28,23,42,71,4
2098,2025-10-28,28,42,71,1
2099,2022-05-19,55,27,18,1
2099,2022-05-19,56,27,18,1
2100,2025-07-24,27,6,57,1
2100,2025-07-24,8,6,57,4
2100,2025-07-24,37,6,57,3
2100,2025-07-24,35,6,57,1
2100,2025-07-24,33,6,57,2
2101,2022-07-22,19,50,11,4
2101,2022-07-22,46,50,11,2
2101,2022-07-22,54,50,11,3
2101,2022-07-22,32,50,11,1
2101,2022-07-22,42,50,11,2
2102,2022-03-25,26,22,26,4
2102,2022-03-25,19,22,26,4
2102,2022-03-25,31,22,26,3
2102,2022-03-25,5,22,26,1
2102,2022-03-25,45,22,26,4
2103,2024-08-20,14,45,57,2
2103,2024-08-20,52,45,57,2
2103,2024-08-20,11,45,57,1
2103,2024-08-20,39,45,57,3
2104,2023-03-14,44,37,95,1
2104,2023-03-14,15,37,95,2
2104,2023-03-14,49,37,95,4
2104,2023-03-14,3,37,95,2
2104,2023-03-14,42,37,95,3
2105,2025-11-12,53,37,3,1
2105,2025-11-12,43,37,3,4
2105,2025-11-12,31,37,3,1
2106,2022-11-22,47,47,36,1
2106,2022-11-22,37,47,36,3
2106,2022-11-22,32,47,36,3
2107,2025-01-03,57,5,90,3
2107,2025-01-03,5,5,90,3
2108,2023-03-09,3,37,1,2
2109,2025-03-19,15,31,13,1
2110,2025-03-05,42,42,2,2
2110,2025-03-05,36,42,2,4
2110,2025-03-05,16,42,2,4
2111,2023-03-03,52,30,98,1
2111,2023-03-03,11,30,98,4
2111,2023-03-03,43,30,98,1
2112,2024-07-18,55,38,115,4
2112,2024-07-18,59,38,115,1
2112,2024-07-18,30,38,115,1
2112,2024-07-18,31,38,115,4
2112,2024-07-18,44,38,115,4
2113,2022-03-25,37,30,19,4
2113,2022-03-25,19,30,19,3
2113,2022-03-25,55,30,19,1
2113,2022-03-25,10,30,19,1
2114,2022-04-15,18,25,75,4
2115,2022-03-15,42,18,1,2
2115,2022-03-15,34,18,1,3
2115,2022-03-15,27,18,1,4
2116,2022-02-12,57,29,104,1
2116,2022-02-12,58,29,104,4
2116,2022-02-12,47,29,104,1
2116,2022-02-12,16,29,104,1
2117,2025-12-25,41,2,70,4
2117,2025-12-25,3,2,70,2
2118,2024-03-15,55,5,75,1
2118,2024-03-15,53,5,75,1
2118,2024-03-15,42,5,75,3
2118,2024-03-15,13,5,75,2
2118,2024-03-15,9,5,75,3
2119,2023-02-21,38,32,75,4
2119,2023-02-21,18,32,75,2
2119,2023-02-21,46,32,75,4
2120,2025-03-07,16,28,15,1
2120,2025-03-07,33,28,15,2
2120,2025-03-07,34,28,15,2
2120,2025-03-07,25,28,15,2
2121,2022-01-18,22,8,68,1
2121,2022-01-18,34,8,68,2
2121,2022-01-18,57,8,68,4
2121,2022-01-18,1,8,68,2
2122,2024-10-30,57,31,1,2
2122,2024-10-30,54,31,1,2
2122,2024-10-30,39,31,1,3
2123,2024-02-25,10,40,46,1
2124,2023-09-12,6,43,55,2
2124,2023-09-12,2,43,55,4
2124,2023-09-12,53,43,55,3
2124,2023-09-12,30,43,55,3
2125,2025-09-21,58,35,65,3
2125,2025-09-21,56,35,65,1
2125,2025-09-21,45,35,65,4
2125,2025-09-21,24,35,65,3
2125,2025-09-21,12,35,65,2
2126,2022-03-09,34,6,26,3
2126,2022-03-09,21,6,26,4
2126,2022-03-09,35,6,26,2
2126,2022-03-09,28,6,26,1
2126,2022-03-09,58,6,26,2
2127,2023-06-29,31,21,70,3
2127,2023-06-29,49,21,70,1
2127,2023-06-29,55,21,70,3
2127,2023-06-29,38,21,70,4
2128,2025-04-12,21,40,97,3
2128,2025-04-12,41,40,97,3
2129,2024-10-30,25,29,33,3
2129,2024-10-30,1,29,33,3
2129,2024-10-30,42,29,33,3
2129,2024-10-30,43,29,33,3
2129,2024-10-30,34,29,33,1
2130,2023-03-10,12,6,8,1
2130,2023-03-10,41,6,8,1
2131,2024-12-02,1,15,40,3
2131,2024-12-02,52,15,40,1
2131,2024-12-02,42,15,40,3
2132,2023-02-20,2,38,92,2
2132,2023-02-20,58,38,92,3
2132,2023-02-20,26,38,92,1
2132,2023-02-20,36,38,92,4
2133,2022-08-17,25,7,92,1
2134,2024-10-06,53,10,5,2
2134,2024-10-06,20,10,5,1
2134,2024-10-06,11,10,5,2
2135,2022-08-04,55,23,4,1
2135,2022-08-04,40,23,4,4
2135,2022-08-04,19,23,4,3
2135,2022-08-04,51,23,4,3
2136,2024-01-01,19,19,35,4
2136,2024-01-01,10,19,35,2
2136,2024-01-01,29,19,35,2
2137,2025-12-15,7,50,62,2
2137,2025-12-15,17,50,62,2
2137,2025-12-15,49,50,62,3
2138,2023-10-20,27,40,21,2
2138,2023-10-20,18,40,21,3
2138,2023-10-20,5,40,21,4
2138,2023-10-20,50,40,21,4
2138,2023-10-20,33,40,21,4
2139,2023-07-10,19,15,120,2
2139,2023-07-10,6,15,120,4
2139,2023-07-10,12,15,120,1
2139,2023-07-10,32,15,120,2
2140,2023-08-25,29,18,42,2
2140,2023-08-25,35,18,42,1
2140,2023-08-25,21,18,42,3
2141,2022-06-15,54,38,71,2
2142,2024-07-01,44,26,3,3
2142,2024-07-01,22,26,3,4
2142,2024-07-01,11,26,3,2
2143,2024-08-12,28,17,93,1
2144,2024-05-25,60,13,9,2
2144,2024-05-25,13,13,9,1
2144,2024-05-25,29,13,9,3
2144,2024-05-25,58,13,9,1
2144,2024-05-25,22,13,9,1
2145,2024-01-10,60,21,103,4
2146,2024-06-07,12,3,27,4
2146,2024-06-07,58,3,27,2
2146,2024-06-07,59,3,27,4
2147,2025-08-12,48,23,18,1
2147,2025-08-12,34,23,18,4
2147,2025-08-12,41,23,18,2
2147,2025-08-12,27,23,18,1
2148,2024-07-29,41,10,56,1
2148,2024-07-29,9,10,56,4
2148,2024-07-29,43,10,56,4
2148,2024-07-29,42,10,56,1
2148,2024-07-29,8,10,56,4
2149,2025-03-30,20,38,64,2
2149,2025-03-30,3,38,64,1
2149,2025-03-30,8,38,64,4
2149,2025-03-30,59,38,64,2
2150,2023-06-28,4,43,79,4
2150,2023-06-28,44,43,79,3
2150,2023-06-28,39,43,79,3
2151,2024-08-28,54,45,85,2
2152,2024-01-03,51,8,17,3
2153,2023-10-02,49,4,72,4
2154,2023-12-25,57,28,48,2
2154,2023-12-25,35,28,48,3
2154,2023-12-25,42,28,48,3
2154,2023-12-25,1,28,48,2
2154,2023-12-25,38,28,48,2
2155,2025-01-14,8,25,48,1
2155,2025-01-14,7,25,48,3
2155,2025-01-14,43,25,48,2
2156,2022-10-18,9,13,2,1
2156,2022-10-18,48,13,2,4
2156,2022-10-18,57,13,2,3
2156,2022-10-18,18,13,2,4
2156,2022-10-18,24,13,2,2
2157,2022-04-07,54,13,98,4
2157,2022-04-07,44,13,98,1
2157,2022-04-07,23,13,98,2
2157,2022-04-07,16,13,98,4
2158,2022-04-06,44,19,7,2
2158,2022-04-06,33,19,7,4
2158,2022-04-06,1,19,7,2
2159,2022-02-28,54,36,33,1
2159,2022-02-28,7,36,33,4
2160,2022-09-20,37,15,86,4
2160,2022-09-20,15,15,86,2
2160,2022-09-20,41,15,86,2
2160,2022-09-20,40,15,86,2
2161,2025-12-09,51,12,77,4
2162,2022-04-28,56,3,31,4
2162,2022-04-28,46,3,31,4
2163,2023-05-26,56,7,11,4
2163,2023-05-26,37,7,11,3
2163,2023-05-26,27,7,11,3
2163,2023-05-26,6,7,11,3
2163,2023-05-26,40,7,11,4
2164,2025-11-04,18,29,44,1
2164,2025-11-04,33,29,44,1
2164,2025-11-04,50,29,44,3
2164,2025-11-04,16,29,44,3
2164,2025-11-04,52,29,44,1
2165,2025-09-22,27,49,85,2
2165,2025-09-22,16,49,85,3
2165,2025-09-22,17,49,85,1
2165,2025-09-22,12,49,85,4
2165,2025-09-22,4,49,85,4
2166,2022-04-21,4,20,72,4
2167,2023-11-15,39,14,106,1
2167,2023-11-15,46,14,106,3
2167,2023-11-15,10,14,106,2
2167,2023-11-15,49,14,106,2
2167,2023-11-15,21,14,106,3
2168,2025-04-28,3,31,84,4
2168,2025-04-28,5,31,84,1
2169,2022-07-22,35,49,103,3
2170,2024-02-28,59,18,4,1
2170,2024-02-28,43,18,4,2
2170,2024-02-28,4,18,4,3
2171,2023-03-10,46,18,52,3
2171,2023-03-10,34,18,52,3
2171,2023-03-10,59,18,52,1
2171,2023-03-10,50,18,52,2
2172,2023-03-01,41,30,91,4
2172,2023-03-01,42,30,91,1
2172,2023-03-01,50,30,91,4
2172,2023-03-01,20,30,91,2
2173,2026-01-13,8,45,58,4
2173,2026-01-13,9,45,58,3
2173,2026-01-13,7,45,58,4
2174,2022-07-13,28,40,71,2
2174,2022-07-13,5,40,71,3
2175,2025-01-27,16,21,20,1
2175,2025-01-27,58,21,20,4
2175,2025-01-27,53,21,20,4
2175,2025-01-27,52,21,20,1
2176,2022-11-30,55,48,19,2
2177,2025-07-14,58,5,99,2
2178,2022-02-03,8,7,51,4
2178,2022-02-03,41,7,51,1
2178,2022-02-03,27,7,51,2
2178,2022-02-03,11,7,51,1
2178,2022-02-03,59,7,51,1
2179,2023-12-28,16,27,112,3
2179,2023-12-28,55,27,112,4
2180,2024-05-20,8,42,78,2
2180,2024-05-20,45,42,78,2
2180,2024-05-20,14,42,78,4
2180,2024-05-20,52,42,78,2
2181,2024-12-29,6,32,97,3
2181,2024-12-29,1,32,97,2
2181,2024-12-29,28,32,97,3
2181,2024-12-29,2,32,97,1
2181,2024-12-29,21,32,97,2
2182,2025-01-23,55,48,69,2
2182,2025-01-23,56,48,69,2
2182,2025-01-23,7,48,69,4
2183,2024-07-14,31,20,97,4
2183,2024-07-14,47,20,97,2
2183,2024-07-14,11,20,97,4
2183,2024-07-14,39,20,97,1
2184,2022-10-12,11,46,94,3
2185,2024-11-02,43,14,14,2
2185,2024-11-02,41,14,14,2
2185,2024-11-02,18,14,14,3
2185,2024-11-02,16,14,14,2
2185,2024-11-02,19,14,14,3
2186,2023-08-14,60,29,47,2
2186,2023-08-14,17,29,47,3
2186,2023-08-14,26,29,47,1
2187,2023-12-04,43,34,9,1
2187,2023-12-04,11,34,9,3
2187,2023-12-04,9,34,9,1
2187,2023-12-04,7,34,9,2
2187,2023-12-04,45,34,9,2
2188,2022-10-09,48,49,91,2
2188,2022-10-09,18,49,91,1
2189,2025-01-26,37,21,6,3
2189,2025-01-26,10,21,6,3
2189,2025-01-26,11,21,6,3
2189,2025-01-26,52,21,6,3
2190,2022-04-17,23,9,14,2
2190,2022-04-17,39,9,14,1
2190,2022-04-17,33,9,14,3
2190,2022-04-17,6,9,14,2
2191,2025-07-06,33,2,80,4
2191,2025-07-06,41,2,80,4
2191,2025-07-06,13,2,80,4
2191,2025-07-06,57,2,80,2
2191,2025-07-06,9,2,80,4
2192,2024-11-02,2,14,41,1
2192,2024-11-02,22,14,41,2
2192,2024-11-02,45,14,41,4
2193,2023-09-15,23,4,111,2
2194,2025-11-04,4,20,36,2
2195,2025-09-13,28,35,30,3
2195,2025-09-13,43,35,30,1
2195,2025-09-13,53,35,30,3
2196,2024-06-05,15,31,119,3
2197,2026-01-27,60,34,107,4
2198,2023-02-26,48,29,72,3
2199,2022-09-20,49,19,65,4
2199,2022-09-20,45,19,65,3
2199,2022-09-20,30,19,65,1
2200,2024-09-01,47,48,34,4
2200,2024-09-01,6,48,34,1
2200,2024-09-01,9,48,34,4
2200,2024-09-01,41,48,34,2
2201,2024-08-13,40,43,101,3
2201,2024-08-13,26,43,101,2
2201,2024-08-13,7,43,101,3
2201,2024-08-13,43,43,101,2
2201,2024-08-13,51,43,101,4
2202,2023-11-19,26,14,113,1
2203,2023-11-27,11,36,27,3
2204,2022-09-30,40,45,91,4
2204,2022-09-30,2,45,91,1
2205,2022-05-26,5,16,111,2
2206,2024-04-05,16,23,69,1
2206,2024-04-05,32,23,69,1
2206,2024-04-05,45,23,69,1
2206,2024-04-05,22,23,69,4
2207,2025-09-17,54,18,92,1
2208,2023-02-13,60,39,99,3
2208,2023-02-13,6,39,99,2
2209,2023-07-27,5,33,91,3
2209,2023-07-27,56,33,91,2
2209,2023-07-27,31,33,91,4
2210,2022-03-22,46,15,105,4
2210,2022-03-22,7,15,105,2
2210,2022-03-22,58,15,105,2
2210,2022-03-22,55,15,105,2
2211,2024-01-10,27,18,80,3
2212,2023-02-08,34,12,115,3
2213,2022-11-26,26,4,31,1
2213,2022-11-26,32,4,31,2
2213,2022-11-26,21,4,31,1
2213,2022-11-26,4,4,31,1
2214,2025-05-25,35,32,65,4
2215,2025-09-23,48,45,16,2
2215,2025-09-23,59,45,16,1
2215,2025-09-23,25,45,16,3
2215,2025-09-23,35,45,16,1
2215,2025-09-23,37,45,16,1
2216,2025-06-04,32,32,83,4
2216,2025-06-04,37,32,83,2
2216,2025-06-04,53,32,83,3
2217,2025-05-29,58,38,69,4
2218,2022-07-07,3,25,65,2
2219,2025-08-03,23,3,2,4
2220,2024-03-21,30,44,97,2
2220,2024-03-21,8,44,97,1
2221,2025-08-18,56,22,49,1
2221,2025-08-18,4,22,49,3
2222,2025-11-19,20,46,102,3
2222,2025-11-19,37,46,102,3
2223,2024-05-19,42,50,77,4
2223,2024-05-19,8,50,77,4
2223,2024-05-19,23,50,77,1
2223,2024-05-19,40,50,77,1
2223,2024-05-19,5,50,77,2
2224,2023-12-31,10,28,36,4
2225,2022-01-31,27,45,8,3
2225,2022-01-31,2,45,8,2
2225,2022-01-31,8,45,8,3
2226,2025-06-25,43,35,77,2
2226,2025-06-25,58,35,77,2
2226,2025-06-25,17,35,77,4
2226,2025-06-25,1,35,77,2
2226,2025-06-25,39,35,77,3
2227,2024-07-13,39,22,100,3
2227,2024-07-13,47,22,100,2
2227,2024-07-13,21,22,100,2
2228,2023-08-25,43,40,27,3
2228,2023-08-25,8,40,27,2
2228,2023-08-25,19,40,27,3
2228,2023-08-25,57,40,27,3
2229,2024-04-08,31,15,79,1
2229,2024-04-08,34,15,79,1
2229,2024-04-08,5,15,79,4
2230,2022-03-20,11,16,15,2
2230,2022-03-20,58,16,15,1
2231,2023-08-25,12,6,108,3
2232,2024-08-19,48,26,79,4
2232,2024-08-19,38,26,79,4
2233,2025-11-02,55,27,111,2
2234,2022-09-19,32,50,5,3
2235,2024-07-11,12,26,92,1
2235,2024-07-11,5,26,92,3
2236,2022-09-28,44,15,41,3
2236,2022-09-28,12,15,41,4
2236,2022-09-28,28,15,41,1
2237,2023-06-20,34,38,30,2
2237,2023-06-20,2,38,30,2
2238,2022-11-23,31,41,55,2
2238,2022-11-23,4,41,55,2
2238,2022-11-23,5,41,55,3
2238,2022-11-23,36,41,55,1
2239,2025-01-23,59,42,68,4
2239,2025-01-23,21,42,68,3
2239,2025-01-23,30,42,68,1
2240,2023-02-18,13,46,66,4
2241,2023-05-08,28,42,115,1
2241,2023-05-08,22,42,115,2
2242,2023-07-11,9,29,37,2
2242,2023-07-11,1,29,37,1
2242,2023-07-11,8,29,37,1
2242,2023-07-11,17,29,37,3
2242,2023-07-11,22,29,37,3
2243,2023-01-18,28,17,3,4
2244,2022-05-07,20,6,104,1
2244,2022-05-07,24,6,104,2
2245,2023-04-11,49,40,74,2
2246,2022-01-24,13,31,2,4
2246,2022-01-24,35,31,2,3
2246,2022-01-24,56,31,2,3
2247,2024-05-09,44,41,86,4
2247,2024-05-09,8,41,86,2
2247,2024-05-09,24,41,86,3
2247,2024-05-09,57,41,86,3
2248,2023-09-01,25,50,79,3
2249,2024-03-30,34,32,25,3
2249,2024-03-30,28,32,25,4
2249,2024-03-30,26,32,25,1
2249,2024-03-30,5,32,25,3
2249,2024-03-30,56,32,25,3
2250,2024-01-21,1,4,100,3
2250,2024-01-21,9,4,100,2
2250,2024-01-21,22,4,100,2
2250,2024-01-21,54,4,100,4
2250,2024-01-21,25,4,100,1
2251,2023-07-09,55,2,95,4
2251,2023-07-09,14,2,95,3
2251,2023-07-09,36,2,95,2
2251,2023-07-09,51,2,95,2
2252,2025-08-10,26,8,74,3
2252,2025-08-10,27,8,74,1
2253,2024-01-13,18,2,29,3
2253,2024-01-13,40,2,29,4
2253,2024-01-13,1,2,29,3
2254,2025-08-24,14,49,60,4
2254,2025-08-24,17,49,60,2
2254,2025-08-24,9,49,60,2
2254,2025-08-24,16,49,60,2
2255,2022-08-16,5,1,91,4
2256,2022-01-17,1,7,87,4
2257,2024-10-13,47,7,119,1
2257,2024-10-13,32,7,119,1
2257,2024-10-13,42,7,119,1
2257,2024-10-13,48,7,119,3
2257,2024-10-13,41,7,119,1
2258,2024-12-27,59,33,80,4
2259,2022-03-23,14,31,92,1
2259,2022-03-23,5,31,92,4
2259,2022-03-23,58,31,92,2
2259,2022-03-23,7,31,92,2
2260,2022-02-14,22,23,99,1
2260,2022-02-14,36,23,99,2
2260,2022-02-14,2,23,99,2
2260,2022-02-14,9,23,99,1
2261,2023-09-02,12,43,87,4
2261,2023-09-02,39,43,87,2
2261,2023-09-02,6,43,87,1
2262,2024-02-27,7,19,113,1
2262,2024-02-27,21,19,113,1
2262,2024-02-27,48,19,113,2
2262,2024-02-27,13,19,113,4
2263,2022-08-27,10,25,39,3
2264,2025-06-25,22,8,112,2
2264,2025-06-25,34,8,112,3
2265,2026-01-06,35,25,56,2
2265,2026-01-06,43,25,56,1
2265,2026-01-06,22,25,56,3
2265,2026-01-06,45,25,56,4
2266,2022-06-23,14,5,98,2
2266,2022-06-23,41,5,98,4
2267,2025-12-08,33,23,28,3
2267,2025-12-08,48,23,28,3
2267,2025-12-08,9,23,28,1
2267,2025-12-08,46,23,28,4
2268,2025-09-30,23,1,100,4
2269,2024-07-08,35,19,90,4
2270,2024-12-17,39,41,117,2
2270,2024-12-17,17,41,117,1
2270,2024-12-17,31,41,117,4
2271,2022-11-05,53,47,109,4
2271,2022-11-05,46,47,109,3
2271,2022-11-05,6,47,109,3
2272,2022-05-19,45,45,115,1
2273,2022-07-08,27,22,38,3
2273,2022-07-08,40,22,38,1
2274,2022-01-08,6,19,110,3
2274,2022-01-08,51,19,110,1
2274,2022-01-08,54,19,110,3
2274,2022-01-08,38,19,110,1
2274,2022-01-08,48,19,110,4
2275,2024-07-17,30,39,44,1
2275,2024-07-17,44,39,44,2
2275,2024-07-17,14,39,44,4
2275,2024-07-17,16,39,44,3
2276,2025-02-13,2,42,79,2
2276,2025-02-13,1,42,79,1
2276,2025-02-13,51,42,79,4
2277,2023-08-22,19,10,69,4
2277,2023-08-22,45,10,69,4
2277,2023-08-22,46,10,69,1
2277,2023-08-22,5,10,69,4
2277,2023-08-22,42,10,69,3
2278,2025-09-27,45,33,32,3
2278,2025-09-27,6,33,32,1
2279,2025-02-25,1,10,100,4
2280,2023-05-24,40,5,108,4
2280,2023-05-24,20,5,108,2
2281,2022-06-22,15,41,2,4
2281,2022-06-22,54,41,2,4
2282,2024-03-10,31,34,66,1
2282,2024-03-10,46,34,66,2
2282,2024-03-10,24,34,66,3
2283,2023-12-12,7,38,74,4
2283,2023-12-12,28,38,74,3
2283,2023-12-12,22,38,74,3
2283,2023-12-12,38,38,74,2
2283,2023-12-12,5,38,74,1
2284,2025-08-10,28,31,32,4
2284,2025-08-10,53,31,32,3
2284,2025-08-10,11,31,32,3
2284,2025-08-10,50,31,32,1
2284,2025-08-10,15,31,32,1
2285,2022-03-05,34,35,85,4
2286,2024-10-28,16,39,26,3
2286,2024-10-28,39,39,26,2
2286,2024-10-28,34,39,26,1
2286,2024-10-28,12,39,26,1
2286,2024-10-28,48,39,26,3
2287,2025-02-25,28,34,98,4
2287,2025-02-25,4,34,98,2
2288,2023-08-13,40,22,56,4
2288,2023-08-13,18,22,56,1
2288,2023-08-13,37,22,56,3
2289,2023-03-04,11,35,99,1
2289,2023-03-04,43,35,99,1
2289,2023-03-04,52,35,99,1
2290,2025-04-29,47,16,77,3
2290,2025-04-29,17,16,77,1
2290,2025-04-29,45,16,77,3
2290,2025-04-29,41,16,77,3
2290,2025-04-29,29,16,77,2
2291,2022-01-21,35,33,102,3
2291,2022-01-21,16,33,102,4
2292,2022-07-14,37,18,119,3
2292,2022-07-14,2,18,119,4
2293,2022-11-11,8,26,76,1
2293,2022-11-11,53,26,76,1
2293,2022-11-11,17,26,76,3
2293,2022-11-11,27,26,76,1
2293,2022-11-11,3,26,76,4
2294,2023-01-01,24,42,91,2
2294,2023-01-01,45,42,91,2
2294,2023-01-01,22,42,91,3
2294,2023-01-01,29,42,91,3
2294,2023-01-01,57,42,91,1
2295,2023-05-10,43,47,23,3
2295,2023-05-10,24,47,23,3
2295,2023-05-10,56,47,23,1
2295,2023-05-10,8,47,23,2
2296,2024-02-12,50,36,13,4
2296,2024-02-12,1,36,13,1
2296,2024-02-12,21,36,13,3
2297,2025-06-19,29,5,9,4
2297,2025-06-19,59,5,9,3
2297,2025-06-19,24,5,9,4
2297,2025-06-19,50,5,9,3
2297,2025-06-19,6,5,9,4
2298,2023-12-29,1,3,120,2
2298,2023-12-29,30,3,120,1
2298,2023-12-29,32,3,120,3
2299,2023-11-21,11,21,83,1
2299,2023-11-21,34,21,83,1
2299,2023-11-21,2,21,83,1
2299,2023-11-21,52,21,83,4
2300,2026-02-02,46,36,11,2
2300,2026-02-02,23,36,11,4
2301,2023-08-05,51,8,114,4
2301,2023-08-05,54,8,114,1
2301,2023-08-05,47,8,114,3
2301,2023-08-05,58,8,114,2
2302,2024-09-13,41,14,63,4
2302,2024-09-13,57,14,63,4
2302,2024-09-13,15,14,63,3
2302,2024-09-13,36,14,63,1
2303,2023-02-12,4,10,106,4
2303,2023-02-12,49,10,106,2
2303,2023-02-12,47,10,106,1
2304,2022-02-10,16,11,59,4
2304,2022-02-10,59,11,59,2
2305,2023-12-19,34,45,43,4
2305,2023-12-19,56,45,43,1
2305,2023-12-19,20,45,43,4
2305,2023-12-19,9,45,43,2
2306,2024-05-15,14,20,89,1
2306,2024-05-15,17,20,89,1
2306,2024-05-15,57,20,89,1
2307,2024-11-28,44,11,81,1
2307,2024-11-28,41,11,81,3
2307,2024-11-28,46,11,81,3
2307,2024-11-28,43,11,81,2
2308,2022-06-20,14,32,30,2
2308,2022-06-20,45,32,30,4
2308,2022-06-20,54,32,30,3
2308,2022-06-20,56,32,30,2
2309,2023-07-09,51,13,2,1
2309,2023-07-09,23,13,2,3
2309,2023-07-09,52,13,2,2
2309,2023-07-09,12,13,2,2
2310,2022-10-19,24,33,109,4
2311,2022-08-28,28,43,49,1
2311,2022-08-28,57,43,49,1
2311,2022-08-28,44,43,49,2
2311,2022-08-28,40,43,49,2
2311,2022-08-28,48,43,49,3
2312,2024-10-26,39,33,101,4
2312,2024-10-26,46,33,101,1
2312,2024-10-26,58,33,101,3
2313,2023-09-12,8,19,24,1
2313,2023-09-12,6,19,24,2
2313,2023-09-12,27,19,24,4
2313,2023-09-12,11,19,24,2
2313,2023-09-12,45,19,24,2
2314,2023-03-03,59,12,41,3
2314,2023-03-03,40,12,41,1
2314,2023-03-03,7,12,41,3
2314,2023-03-03,16,12,41,1
2315,2022-04-17,36,50,30,2
2315,2022-04-17,41,50,30,2
2315,2022-04-17,33,50,30,4
2315,2022-04-17,8,50,30,2
2316,2022-10-18,57,46,79,1
2316,2022-10-18,10,46,79,1
2316,2022-10-18,58,46,79,1
2317,2023-02-08,31,38,24,3
2317,2023-02-08,26,38,24,3
2318,2022-11-27,60,32,30,4
2318,2022-11-27,26,32,30,3
2318,2022-11-27,31,32,30,2
2318,2022-11-27,50,32,30,4
2318,2022-11-27,33,32,30,1
2319,2024-04-20,30,16,31,3
2319,2024-04-20,37,16,31,3
2320,2022-09-14,1,18,104,2
2321,2022-02-03,10,20,28,1
2321,2022-02-03,59,20,28,1
2321,2022-02-03,26,20,28,1
2321,2022-02-03,22,20,28,3
2322,2023-08-11,55,22,43,2
2323,2022-01-22,35,15,101,4
2323,2022-01-22,41,15,101,4
2323,2022-01-22,27,15,101,3
2323,2022-01-22,43,15,101,3
2323,2022-01-22,32,15,101,2
2324,2022-05-27,15,40,83,2
2324,2022-05-27,6,40,83,1
2325,2022-02-08,3,30,57,1
2325,2022-02-08,5,30,57,1
2325,2022-02-08,19,30,57,2
2325,2022-02-08,54,30,57,4
2326,2024-03-13,56,42,55,3
2326,2024-03-13,40,42,55,4
2326,2024-03-13,10,42,55,3
2327,2024-10-26,52,1,14,3
2327,2024-10-26,6,1,14,1
2327,2024-10-26,55,1,14,4
2327,2024-10-26,18,1,14,4
2328,2026-01-11,48,6,39,4
2328,2026-01-11,38,6,39,2
2328,2026-01-11,3,6,39,3
2328,2026-01-11,32,6,39,1
2329,2025-04-06,16,15,107,3
2329,2025-04-06,51,15,107,2
2330,2025-10-04,31,9,67,4
2330,2025-10-04,15,9,67,2
2330,2025-10-04,59,9,67,2
2330,2025-10-04,2,9,67,3
2331,2025-06-26,31,5,45,2
2332,2022-05-18,43,43,90,3
2332,2022-05-18,26,43,90,3
2333,2023-11-19,35,34,33,2
2334,2024-08-19,44,43,70,3
2334,2024-08-19,24,43,70,1
2334,2024-08-19,54,43,70,1
2334,2024-08-19,43,43,70,2
2334,2024-08-19,58,43,70,2
2335,2024-07-10,58,47,47,4
2335,2024-07-10,35,47,47,4
2335,2024-07-10,3,47,47,2
2335,2024-07-10,5,47,47,2
2336,2025-11-16,21,23,26,1
2336,2025-11-16,51,23,26,2
2336,2025-11-16,4,23,26,3
2336,2025-11-16,6,23,26,1
2336,2025-11-16,19,23,26,1
2337,2024-04-25,27,13,102,1
2338,2022-08-17,26,40,70,2
2338,2022-08-17,44,40,70,4
2339,2024-10-23,50,35,115,1
2339,2024-10-23,24,35,115,3
2339,2024-10-23,55,35,115,4
2339,2024-10-23,45,35,115,4
2340,2022-03-01,49,10,68,4
2340,2022-03-01,56,10,68,4
2341,2022-06-20,35,25,115,4
2341,2022-06-20,36,25,115,2
2341,2022-06-20,44,25,115,1
2341,2022-06-20,57,25,115,3
2341,2022-06-20,52,25,115,2
2342,2024-09-25,11,43,82,4
2342,2024-09-25,59,43,82,2
2342,2024-09-25,56,43,82,2
2342,2024-09-25,28,43,82,1
2342,2024-09-25,50,43,82,1
